id,venue_id,name,neighborhood,category,price_tier,vibe_tags,occasion_tags,stop_roles,time_blocks,mon_blocks,tue_blocks,wed_blocks,thu_blocks,fri_blocks,sat_blocks,sun_blocks,duration_hours,outdoor_seating,reservation_difficulty,reservation_lead_days,reservation_url,maps_url,curation_note,awards,quality_score,curation_boost,curated_by,address,latitude,longitude,active,notes,verified,hours,last_verified,last_updated,happy_hour,dog_friendly,kid_friendly,wheelchair_accessible,signature_order,google_place_id,corner_id,corner_photo_url,guide_count,source_guides,all_neighborhoods,google_rating,google_review_count,google_types,google_phone,enriched,business_status,reservation_platform,resy_venue_id,resy_slug,created_at,updated_at,image_keys
d97ead9f-aa16-4155-bcd2-10e52b6adf77,v1048,Tobalá,bronx_fordham,mexican,2,"[""casual"",""dinner"",""food_forward"",""romantic""]","[""couple"",""dating"",""first_date"",""friends""]","[""main""]","[""afternoon"",""evening"",""late_night""]","[""evening""]","[""evening""]","[""evening""]","[""evening""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""afternoon"",""evening""]",1,unknown,2,0,https://resy.com/cities/new-york-ny/venues/tobala,https://www.google.com/maps/place/?q=place_id:ChIJPbOOFvPzwokRttFt-acm5qo,"Arthur Avenue Oaxacan. One of the most beautifully plated rooms in the Bronx, mezcal list to match.",,8,0,reid,"3732 Riverdale Ave, Bronx, NY 10463, USA",40.88749,-73.906872,true,"4502 Arthur Ave, Bronx, NY 10458",,"{""mon"":[[17.0,23.0]],""tue"":[[17.0,23.0]],""wed"":[[17.0,23.0]],""thu"":[[17.0,23.0]],""fri"":[[17.0,24.0]],""sat"":[[17.0,24.0]],""sun"":[[13.0,23.0]]}",2026-05-22,,,,,true,,ChIJPbOOFvPzwokRttFt-acm5qo,,,,[],[],4.5,378,"[""mexican_restaurant"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(347) 427-6889,true,OPERATIONAL,resy,65397,tobala,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJPbOOFvPzwokRttFt-acm5qo/0.jpg"",""ChIJPbOOFvPzwokRttFt-acm5qo/1.jpg"",""ChIJPbOOFvPzwokRttFt-acm5qo/2.jpg"",""ChIJPbOOFvPzwokRttFt-acm5qo/3.jpg""]"
d990fbad-5f16-4527-8776-9a594eb551e3,v0387,Hi-Note,east_village,cafe,2,"[""casual"",""outdoor""]","[""first_date"",""friends"",""solo""]","[""opener""]","[""afternoon"",""evening""]",[],[],[],"[""evening""]","[""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJI9YXVE1ZwokReoSNmmJkwWw,"Beer, wine, and cocktails with a backyard. Relaxed enough to bring a laptop by day.",,8,0,community,"181 Avenue B, New York, NY 10009, USA",40.727656,-73.979121,true,,,"{""mon"":[],""tue"":[],""wed"":[],""thu"":[[16.0,22.0]],""fri"":[[16.0,22.0]],""sat"":[[14.0,22.0]],""sun"":[[14.0,22.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJI9YXVE1ZwokReoSNmmJkwWw,84142,https://cdn.corner.inc/place-photo/ATJ83zjQ6Z1m_l-_szod5wL5gyvOfFYGvjrSYvQs37CLche8g0q9gTkebCb5eyjg2SAF6JAOJno5qj07YnzCYDUCLzwZ2EhggW6H-DH_crXY-YHQY8lle3bjmGLX_rSyvRATAjd_B6R2Vf92RC97rY8iXD4zXMPDUOETmM3XRF4JVZmlutjJ.jpeg,1,"[""Cozy Season Best Cafes For Autumn Winter In Manhattan • Manhattan""]",[],4.7,156,"[""television_studio"",""point_of_interest"",""establishment""]",,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJI9YXVE1ZwokReoSNmmJkwWw/0.jpg"",""ChIJI9YXVE1ZwokReoSNmmJkwWw/1.jpg"",""ChIJI9YXVE1ZwokReoSNmmJkwWw/2.jpg"",""ChIJI9YXVE1ZwokReoSNmmJkwWw/3.jpg""]"
d9935a99-73f2-4863-a2f0-9ee66f54b9e0,v0869,Museum of American Illustration,midtown_east,museum,3,"[""gallery"",""iykyk"",""romantic"",""speakeasy"",""upscale""]","[""couple"",""dating"",""first_date"",""friends"",""solo""]","[""main"",""opener""]","[""afternoon""]",[],[],"[""afternoon""]","[""afternoon""]","[""afternoon""]","[""afternoon""]",[],2,no,2,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJYfOLGO9YwokRr_IPu4VTkkQ,"Home of the Society of Illustrators. Rotating shows on illustration, comics, and editorial art. Members' bar and dining room on the top floor.",,9,0,reid,"128 E 63rd St, New York, NY 10065, USA",40.764833,-73.966833,true,"128 E 63rd St, New York, NY 10065",,"{""mon"":[],""tue"":[],""wed"":[[11.0,17.0]],""thu"":[[11.0,17.0]],""fri"":[[11.0,17.0]],""sat"":[[11.0,17.0]],""sun"":[]}",2026-05-22,,,,,,,ChIJYfOLGO9YwokRr_IPu4VTkkQ,,,,[],[],4.7,478,"[""museum"",""tourist_attraction"",""art_museum"",""non_profit_organization"",""association_or_organization"",""point_of_interest"",""establishment""]",(212) 838-2560,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJYfOLGO9YwokRr_IPu4VTkkQ/0.jpg"",""ChIJYfOLGO9YwokRr_IPu4VTkkQ/1.jpg"",""ChIJYfOLGO9YwokRr_IPu4VTkkQ/2.jpg"",""ChIJYfOLGO9YwokRr_IPu4VTkkQ/3.jpg""]"
d99c4dda-9fad-4d94-9b67-77b8aeb40d9c,v0707,Sake Bar Decibel,east_village,bar,2,"[""cocktail_forward"",""drinks"",""late_night"",""romantic""]","[""couple"",""dating"",""friends"",""solo""]","[""closer""]","[""evening"",""late_night""]",[],"[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]",[],1,no,1,-1,https://resy.com/cities/new-york-ny/venues/sake-bar-decibel,https://www.google.com/maps/place/?q=place_id:ChIJ-3ZSb5xZwokRDb2PQKNwwbU,Duck underground for sake. The list runs deep and the Japanese snacks keep you down there longer than planned.,,7,0,reid,"240 E 9th St, New York, NY 10003, USA",40.729301,-73.987746,true,"Decibel, East 9th Street, East Village, Manhattan Community Board 3, Manhattan, New York County, New York, 10003, United States",,"{""mon"":[],""tue"":[[18.0,24.0]],""wed"":[[18.0,24.0]],""thu"":[[18.0,25.0]],""fri"":[[18.0,26.0]],""sat"":[[18.0,26.0]],""sun"":[]}",2026-05-22,2026-04-22 00:00:00+00,,false,false,false,,ChIJ-3ZSb5xZwokRDb2PQKNwwbU,,,,[],[],4.4,1228,"[""bar"",""point_of_interest"",""establishment""]",,true,OPERATIONAL,resy,42686,sake-bar-decibel,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJ-3ZSb5xZwokRDb2PQKNwwbU/0.jpg"",""ChIJ-3ZSb5xZwokRDb2PQKNwwbU/1.jpg"",""ChIJ-3ZSb5xZwokRDb2PQKNwwbU/2.jpg"",""ChIJ-3ZSb5xZwokRDb2PQKNwwbU/3.jpg""]"
d9a15e62-2f53-4a29-9b5a-6c23e9de46f1,v1205,Black Oak on Fifth,park_slope,pizza,2,"[""casual"",""dinner"",""food_forward""]","[""couple"",""first_date"",""friends""]","[""main""]","[""morning"",""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]",,,2,0,https://resy.com/cities/new-york-ny/venues/black-oak-on-fifth,https://www.google.com/maps/place/?q=place_id:ChIJrxuNPgpbwokR96B6j7XvYh8,"Wood-fired pies with a real gluten-free option. The margherita is the standout, and the cocktails keep pace.",,8,0,community,"200 5th Ave, Brooklyn, NY 11217, USA",40.676829,-73.980461,true,,,"{""mon"":[[11.0,23.0]],""tue"":[[11.0,23.0]],""wed"":[[11.0,23.0]],""thu"":[[11.0,23.0]],""fri"":[[11.0,23.0]],""sat"":[[10.0,15.67],[15.75,23.0]],""sun"":[[10.0,15.67],[15.75,22.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJrxuNPgpbwokR96B6j7XvYh8,10800,https://cdn.corner.inc/place-photo/AUGGfZlNFX4ytgChcMb5psg-Cn1FTMujMFwsOK011O0PjY5MyNFNy8HrRqc3xWmUhCypdRuzjmPXZ_HAd_O54WZqSpp8M6KtcWtYYArGZZYXNUVkR8q3ZMfIHob_50-mM9hFWYXIARJmtKkbCtszIjwXe3OUNxzozOEUmBRflMBlhsJEE286.jpeg,1,"[""Gluten Free Restaurants • Brooklyn""]",[],4.6,295,"[""italian_restaurant"",""bar_and_grill"",""pizza_restaurant"",""pizza_delivery"",""brunch_restaurant"",""meal_delivery"",""vegan_restaurant"",""vegetarian_restaurant"",""bar"",""american_restaurant"",""food_delivery"",""family_restaurant"",""food_store"",""store"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(347) 599-0491,true,OPERATIONAL,resy,72989,black-oak-on-fifth,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJrxuNPgpbwokR96B6j7XvYh8/0.jpg"",""ChIJrxuNPgpbwokR96B6j7XvYh8/1.jpg"",""ChIJrxuNPgpbwokR96B6j7XvYh8/2.jpg"",""ChIJrxuNPgpbwokR96B6j7XvYh8/3.jpg""]"
d9da8462-f81d-4986-8dfd-c65affac1110,v1111,10 ft Single by Stella Dallas,williamsburg,shopping,2,"[""acclaimed"",""classic"",""casual"",""gallery"",""iykyk""]","[""friends""]","[""main"",""opener""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJPWUjLVlZwokRYTvLEtNHztg,"Vintage wonderland. Modest store selling a sizable assortment of men's and women's vintage clothing, shoes and more.",,7,0,community,"285 N 6th St, Brooklyn, NY 11211, USA",40.714446,-73.953534,true,,,"{""mon"":[[12.0,19.25]],""tue"":[[12.0,19.25]],""wed"":[[12.0,19.25]],""thu"":[[12.0,19.25]],""fri"":[[12.0,19.25]],""sat"":[[12.0,19.25]],""sun"":[[12.0,19.25]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJPWUjLVlZwokRYTvLEtNHztg,250,https://cdn.corner.inc/place-photo/AZose0nQwqAmx2lw4kjSXy4GVJw9Rd5oa9MC3A8O8Bkpn-bzeto1k5CgKUa5AddeAU4452p1Eov0lpBh2mUPyQiNcZT_TtHM9j1I6-svbXVsSb84cJOlIoBY-wayn_gWFO4Bb0avzXd1TrdkS7jBAoRLR6QipVe4BOWKDTq9tYMThyXp72F7.jpeg,3,"[""Hot Girl Shops Best Designer Vintage In Williamsburg • Williamsburg"",""Thrift Like A Pro Best Vintage Clothing Stores In Brooklyn • Brooklyn"",""Thrift Score Best Vintage Shops In Williamsburg • Williamsburg""]","[""williamsburg""]",4.3,291,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",(718) 486-9487,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJPWUjLVlZwokRYTvLEtNHztg/0.jpg"",""ChIJPWUjLVlZwokRYTvLEtNHztg/1.jpg"",""ChIJPWUjLVlZwokRYTvLEtNHztg/2.jpg"",""ChIJPWUjLVlZwokRYTvLEtNHztg/3.jpg""]"
da3bc189-ebb2-4af3-9a30-123705acc202,v0161,East Village Books,east_village,bookstore,1,"[""bookstore"",""cash_only""]","[""first_date"",""solo""]","[""main"",""opener""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJdb3TbJ1ZwokRpN6S2dLmbyM,"A long-running used bookstore stacked with books, DVDs, and music. Budget more time than you think.",,6,0,community,"99 St Marks Pl, New York, NY 10009, USA",40.727389,-73.984532,true,,,"{""mon"":[[13.0,21.5]],""tue"":[[13.0,21.5]],""wed"":[[13.0,21.5]],""thu"":[[13.0,22.5]],""fri"":[[13.0,22.5]],""sat"":[[13.0,22.5]],""sun"":[[13.0,21.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,false,,ChIJdb3TbJ1ZwokRpN6S2dLmbyM,10092,https://cdn.corner.inc/place-photo/33c22ba3-3ec8-4bef-afef-ea3ee73087c0.jpeg,2,"[""Hot Girls Read Best Bookstores In East Village • East Village"",""Hot Girls Read Best Indie Bookstores In Manhattan • Manhattan""]","[""east_village""]",4.2,359,"[""book_store"",""store"",""point_of_interest"",""establishment""]",(212) 477-8647,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJdb3TbJ1ZwokRpN6S2dLmbyM/0.jpg"",""ChIJdb3TbJ1ZwokRpN6S2dLmbyM/1.jpg"",""ChIJdb3TbJ1ZwokRpN6S2dLmbyM/2.jpg"",""ChIJdb3TbJ1ZwokRpN6S2dLmbyM/3.jpg""]"
da8af6bb-9784-4f7d-ae2d-7f93c13f4ae9,v0389,Highwater Rooftop,fidi,bar,1,"[""drinks""]","[""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""evening"",""late_night""]",[],"[""evening""]","[""evening""]","[""evening""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening""]",,yes,2,0,https://www.highwaterrooftop.com/,https://www.google.com/maps/place/?q=place_id:ChIJB7hsPRZawokRT_0UkYOFFMk,"Rooftop cocktails. High-above, two-level bar inside a hotel, serving up craft cocktails and other drinks plus burgers. Expect a rooftop.",,7,0,community,"120 Water St, New York, NY 10005, USA",40.705498,-74.007364,true,,,"{""mon"":[],""tue"":[[16.0,22.0]],""wed"":[[16.0,22.0]],""thu"":[[16.0,23.0]],""fri"":[[16.0,24.0]],""sat"":[[16.0,24.0]],""sun"":[[16.0,22.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJB7hsPRZawokRT_0UkYOFFMk,30732,https://cdn.corner.inc/place-photo/AZose0lkAgbrcNvyim_Pi7RFsI6_rMQZHzyRS_S9ij9CIu8JwH-kbwKRdNXT6uRKAGYuDyXe8jMehdt5w9SE94ciP8yOaSpEqY1-5G9yML3xmGR_hW4df88ZuQi4BMcSgI4QBpmaxBHLcwGs8uo4JzggbIM30jA0hURVRBakT1S1VOGb5FHf.jpeg,1,"[""Rooftops Revelry Best Nyc Rooftop Bars In Manhattan • Manhattan""]",[],4.4,320,"[""bar"",""point_of_interest"",""establishment""]",(646) 869-6710,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJB7hsPRZawokRT_0UkYOFFMk/0.jpg"",""ChIJB7hsPRZawokRT_0UkYOFFMk/1.jpg"",""ChIJB7hsPRZawokRT_0UkYOFFMk/2.jpg"",""ChIJB7hsPRZawokRT_0UkYOFFMk/3.jpg""]"
da8ef671-504d-403c-9d26-7afbc281fcf8,v0126,Art Bar,west_village,bar,1,"[""activity"",""casual"",""conversation_friendly"",""drinks"",""reliable"",""romantic"",""speakeasy""]","[""couple"",""dating"",""first_date"",""friends"",""solo""]","[""closer"",""opener""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJcUtKK75ZwokR4n1SDLiQPoc,Village cocktails and a fireplace. Winter dates write themselves here.,,7,0,community,"52 8th Ave, New York, NY 10014, USA",40.738469,-74.003497,true,,,"{""mon"":[[16.0,28.0]],""tue"":[[16.0,28.0]],""wed"":[[16.0,28.0]],""thu"":[[16.0,28.0]],""fri"":[[16.0,28.0]],""sat"":[[16.0,28.0]],""sun"":[[16.0,28.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJcUtKK75ZwokR4n1SDLiQPoc,67757,https://cdn.corner.inc/ugc/96720335-9df7-4f97-bb43-c008accb9537-1767043966544-0.jpeg,2,"[""All Time Favorites Best West Village Bars Nightlife • West Village"",""Date Night Done Right Best Intimate Bars In West Village • West Village""]","[""west_village""]",4.4,1616,"[""bar"",""bar_and_grill"",""lounge_bar"",""night_club"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(212) 727-0244,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJcUtKK75ZwokR4n1SDLiQPoc/0.jpg"",""ChIJcUtKK75ZwokR4n1SDLiQPoc/1.jpg"",""ChIJcUtKK75ZwokR4n1SDLiQPoc/2.jpg"",""ChIJcUtKK75ZwokR4n1SDLiQPoc/3.jpg""]"
dabe6511-eb90-4aa4-9c2d-f731c6378e3f,v0158,Do Not Disturb,west_village,bar,1,"[""activity"",""cocktail_forward"",""dinner"",""food_forward"",""iykyk"",""romantic"",""speakeasy""]","[""couple"",""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]",,,2,0,https://resy.com/cities/new-york-ny/venues/do-not-disturb,https://www.google.com/maps/place/?q=place_id:ChIJ1fOC0E1ZwokRaawG2IpqBjk,Speakeasy seafood. Get the Crispy Rice Party.,,8,0,community,"285 W 12th St, New York, NY 10014, USA",40.737697,-74.004105,true,,,"{""mon"":[[17.0,24.0]],""tue"":[[17.0,24.0]],""wed"":[[17.0,24.0]],""thu"":[[17.0,25.0]],""fri"":[[17.0,25.0]],""sat"":[[16.0,25.0]],""sun"":[[17.0,24.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJ1fOC0E1ZwokRaawG2IpqBjk,3575,https://cdn.corner.inc/place-photo/e31d1c5d-dadc-4fb7-9aa1-2b1301783ea3.jpeg,2,"[""After Hours Best Cocktail Bars In West Village • West Village"",""All Time Favorites Best West Village Bars Nightlife • West Village""]","[""west_village""]",4.6,575,"[""seafood_restaurant"",""cocktail_bar"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(917) 965-2271,true,OPERATIONAL,resy,62913,do-not-disturb,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJ1fOC0E1ZwokRaawG2IpqBjk/0.jpg"",""ChIJ1fOC0E1ZwokRaawG2IpqBjk/1.jpg"",""ChIJ1fOC0E1ZwokRaawG2IpqBjk/2.jpg"",""ChIJ1fOC0E1ZwokRaawG2IpqBjk/3.jpg""]"
dad4ca9f-cee0-4401-877a-8e9f2be148d4,v1420,The River Cafe,dumbo,fine_dining,4,"[""classic"",""dinner"",""food_forward"",""romantic"",""upscale""]","[""couple"",""dating"",""friends""]","[""main""]","[""evening""]",[],[],"[""evening""]","[""evening""]","[""evening""]","[""evening""]","[""evening""]",1,unknown,2,,https://www.opentable.com/r/the-river-cafe-brooklyn,https://www.google.com/maps/place/?q=place_id:ChIJ2QZOdTpawokRU_eN_EPJaX8,"Under the Brooklyn Bridge, skyline across the water, jacket required. Old-school fancy that still delivers the gut-punch view.",Michelin 1 Star,7,0,reid,"1 Water St, Brooklyn, NY 11201, USA",40.703834,-73.994794,true,"1 Water St, Brooklyn, NY 11201",,"{""mon"":[],""tue"":[],""wed"":[[17.0,21.5]],""thu"":[[17.0,21.5]],""fri"":[[17.0,21.5]],""sat"":[[17.0,21.5]],""sun"":[[17.0,21.5]]}",2026-05-22,,,,,true,,ChIJ2QZOdTpawokRU_eN_EPJaX8,,,,[],[],4.4,2506,"[""banquet_hall"",""catering_service"",""fine_dining_restaurant"",""wedding_venue"",""bar"",""american_restaurant"",""food_delivery"",""event_venue"",""service"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(718) 522-5200,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJ2QZOdTpawokRU_eN_EPJaX8/0.jpg"",""ChIJ2QZOdTpawokRU_eN_EPJaX8/1.jpg"",""ChIJ2QZOdTpawokRU_eN_EPJaX8/2.jpg"",""ChIJ2QZOdTpawokRU_eN_EPJaX8/3.jpg""]"
db157a8c-0560-416d-b4e7-9f0616e6e9b7,v0497,Nublu,lower_east_side,music_venue,2,"[""activity"",""iykyk""]","[""dating"",""friends""]","[""activity""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJmyapAHlZwokRW-fOBZfs_rA,"Live music venue. Live jazz, world music and more are presented at this compact club with its own record label.",,7,0,community,"62 Loisaida Ave, New York, NY 10009, USA",40.722506,-73.979676,true,,,,2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJmyapAHlZwokRW-fOBZfs_rA,3605,https://cdn.corner.inc/place-photo/f8a112f4-a21a-4e5d-99f6-c6797fccf95e.jpeg,1,"[""It Would Be Cool To Dj There Best Underground Dance Spots In Manhattan • Manhattan""]",[],4.4,248,"[""live_music_venue"",""event_venue"",""point_of_interest"",""establishment""]",,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-05-22 01:07:35.572098+00,"[""ChIJmyapAHlZwokRW-fOBZfs_rA/0.jpg"",""ChIJmyapAHlZwokRW-fOBZfs_rA/1.jpg"",""ChIJmyapAHlZwokRW-fOBZfs_rA/2.jpg"",""ChIJmyapAHlZwokRW-fOBZfs_rA/3.jpg""]"
dba02ae8-9314-47a9-9ce2-37237951386e,v0321,Dana Foley NYC,lower_east_side,shopping,2,"[""conversation_friendly"",""romantic"",""speakeasy"",""acclaimed""]","[""friends""]","[""main"",""opener""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJqRiIJJ1ZwokRa6nca7ZWoCk,"A vintage boutique worth a slow, rack-by-rack pass.",,,0,community,"174 Ludlow St, New York, NY 10002, USA",40.721596,-73.987353,true,,,"{""mon"":[[11.0,19.0]],""tue"":[[11.0,19.0]],""wed"":[[11.0,19.0]],""thu"":[[11.0,19.0]],""fri"":[[11.0,20.0]],""sat"":[[11.0,20.0]],""sun"":[[11.0,19.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJqRiIJJ1ZwokRa6nca7ZWoCk,75983,https://cdn.corner.inc/ugc/77d838d9-bee2-46cf-80a7-abdf5bae7c81-1719942933517-0.jpeg,1,"[""Hot Girl Shops Best Designer Vintage In Lower East Side • Lower East Side""]","[""lower_east_side""]",4.3,15,"[""womens_clothing_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",(917) 435-2518,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJqRiIJJ1ZwokRa6nca7ZWoCk/0.jpg"",""ChIJqRiIJJ1ZwokRa6nca7ZWoCk/1.jpg"",""ChIJqRiIJJ1ZwokRa6nca7ZWoCk/2.jpg"",""ChIJqRiIJJ1ZwokRa6nca7ZWoCk/3.jpg""]"
dbff4459-b1ff-49f4-907d-31fb70e117e3,v0534,Rosehill Rooftop,nomad,bar,3,"[""drinks""]","[""couple"",""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""evening"",""late_night""]",[],"[""evening""]","[""evening""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]",[],,yes,2,0,https://resy.com/cities/new-york-ny/venues/rosehill-rooftop,https://www.google.com/maps/place/?q=place_id:ChIJu3EagKdZwokRpkWbgGp-HT0,"Skyline views from a covered rooftop bar, so weather can't cancel the plan. International bites keep the cocktails company.",,6,0,community,"125 E 27th St, New York, NY 10016, USA",40.742382,-73.983439,true,,,"{""mon"":[],""tue"":[[17.0,23.0]],""wed"":[[17.0,23.0]],""thu"":[[17.0,25.0]],""fri"":[[17.0,25.0]],""sat"":[[17.0,25.0]],""sun"":[]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJu3EagKdZwokRpkWbgGp-HT0,559251,https://cdn.corner.inc/place-photo/91999-30f62078d395558c92f63544b9229f1de8d8a174.jpg.jpeg,1,"[""Rooftop Bars • New York City""]","[""new_york_city""]",4.2,406,"[""bar"",""cocktail_bar"",""event_venue"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(917) 541-4601,true,OPERATIONAL,resy,91999,rosehill-rooftop,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJu3EagKdZwokRpkWbgGp-HT0/0.jpg"",""ChIJu3EagKdZwokRpkWbgGp-HT0/1.jpg"",""ChIJu3EagKdZwokRpkWbgGp-HT0/2.jpg"",""ChIJu3EagKdZwokRpkWbgGp-HT0/3.jpg""]"
dc197299-9daa-4e44-ae4c-1c28b36782dc,v1198,Barcade,williamsburg,bar,2,"[""classic"",""drinks"",""games""]","[""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""afternoon"",""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJCRZAjFhZwokRv6cEvR8K8Ik,"Pac-Man, Donkey Kong, and a deep beer list. Bring quarters and a competitive streak.",,8,0,community,"388 Union Ave, Brooklyn, NY 11211, USA",40.712072,-73.951063,true,,,"{""mon"":[[16.0,26.0]],""tue"":[[16.0,26.0]],""wed"":[[16.0,26.0]],""thu"":[[16.0,26.0]],""fri"":[[16.0,28.0]],""sat"":[[12.0,28.0]],""sun"":[[12.0,26.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJCRZAjFhZwokRv6cEvR8K8Ik,21057,https://cdn.corner.inc/place-photo/AZose0mhf1XX8p2rzJNN0JxthfCQ8Mhb4hwPkljjHNr7uwb17q_qUPo3E6oQB0LL7xdMy7bFq6uxvGjCFbAfmuCNRyIjL-04fLtb9ZM4sijdLc4ogZkene2Awl8IrGXs7K8cdkX-NSGp5ZToP-UlJLlnFdnx-m0Y1LoYae3JLs4VHxndN9r_.jpeg,1,"[""Vibes Are Everything Best Atmospheric Bars In Brooklyn • Brooklyn""]",[],4.5,2331,"[""bar"",""video_arcade"",""point_of_interest"",""establishment""]",(718) 302-6464,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJCRZAjFhZwokRv6cEvR8K8Ik/0.jpg"",""ChIJCRZAjFhZwokRv6cEvR8K8Ik/1.jpg"",""ChIJCRZAjFhZwokRv6cEvR8K8Ik/2.jpg"",""ChIJCRZAjFhZwokRv6cEvR8K8Ik/3.jpg""]"
